MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
76250¬El Dovio¬Valle Del Cauca¬301¬1,429¬52¬14¬43¬33¬10¬122
15248¬El Espino¬Boyacá¬318¬1,224¬50¬5¬39¬44¬12¬41
68245¬El Guacamayo¬Santander¬347¬2,245¬72¬12¬8¬40¬40¬25
13248¬El Guamo¬Bolívar¬273¬0,357¬57¬43¬33¬12¬12¬138
27250¬El Litoral del Sa¬Chocó¬273¬0,714¬40¬39¬43¬14¬4¬381
44110¬El Molino¬La Guajira¬306¬1,837¬43¬29¬27¬20¬24¬90
20250¬El Paso¬Cesar¬279¬0,459¬44¬32¬46¬17¬6¬914
18256¬El Paujil¬Caquetá¬301¬0,765¬47¬16¬48¬24¬13¬281
52254¬El Peñol¬Nariño¬307¬1,173¬40¬19¬36¬23¬22¬90
13268¬El Peñón¬Bolívar¬268¬0,867¬40¬41¬45¬10¬4¬184
25258¬El Peñón¬Cundinamarca¬301¬2,092¬47¬16¬43¬31¬10¬49
68250¬El Peñón¬Santander¬308¬0,408¬47¬11¬43¬36¬9¬88
47258¬El Piñon¬Magdalena¬280¬0,918¬54¬35¬38¬18¬9¬315
68255¬El Playón¬Santander¬312¬0,867¬56¬16¬38¬29¬18¬265
95025¬El Retorno¬Guaviare¬305¬1,02¬58¬21¬37¬25¬17¬198
47268¬El Retén¬Magdalena¬299¬0,969¬61¬26¬36¬22¬17¬485
70233¬El Roble¬Sucre¬297¬0,612¬51¬20¬41¬29¬10¬210
25260¬El Rosal¬Cundinamarca¬319¬0,255¬55¬11¬35¬35¬20¬428
52256¬El Rosario¬Nariño¬319¬0,918¬32¬19¬28¬34¬20¬86
05697¬El Santuario¬Antioquia¬298¬0,306¬53¬23¬40¬24¬14¬528
52258¬El Tablón de Góme¬Nariño¬320¬0,663¬42¬12¬31¬35¬22¬204
19256¬El Tambo¬Cauca¬308¬0,459¬51¬18¬36¬28¬18¬800
52260¬El Tambo¬Nariño¬310¬0,969¬36¬15¬37¬32¬16¬177
54250¬El Tarra¬Norte De Santander¬288¬0,561¬52¬33¬38¬17¬12¬521
54261¬El Zulia¬Norte De Santander¬299¬0,561¬45¬20¬45¬23¬12¬515
76243¬El águila¬Valle Del Cauca¬296¬0,918¬47¬17¬46¬27¬10¬115
41244¬Elías¬Huila¬308¬0,969¬57¬21¬35¬28¬16¬75
68264¬Encino¬Santander¬317¬3,265¬50¬5¬36¬44¬15¬39
68266¬Enciso¬Santander¬376¬1,429¬66¬4¬16¬26¬54¬50
05264¬Entrerrios¬Antioquia¬309¬1,173¬47¬12¬43¬31¬14¬163
05266¬Envigado¬Antioquia¬342¬0,306¬59¬10¬24¬31¬36¬1909
73268¬Espinal¬Tolima¬297¬0,408¬47¬24¬41¬21¬14¬1169
25269¬Facatativá¬Cundinamarca¬327¬0,255¬53¬10¬33¬31¬26¬2236
73270¬Falan¬Tolima¬305¬1,122¬49¬12¬45¬31¬12¬150
17272¬Filadelfia¬Caldas¬305¬1,327¬67¬29¬25¬26¬21¬132
63272¬Filandia¬Quindio¬311¬1,071¬55¬17¬34¬30¬18¬132
15272¬Firavitoba¬Boyacá¬318¬0¬52¬10¬39¬35¬16¬69
73275¬Flandes¬Tolima¬295¬0,51¬48¬20¬43¬28¬9¬412
18001¬Florencia¬Caquetá¬301¬0,255¬47¬20¬41¬27¬13¬3203
19290¬Florencia¬Cauca¬312¬1,02¬52¬14¬40¬26¬20¬103
15276¬Floresta¬Boyacá¬296¬0¬38¬18¬35¬45¬3¬40
76275¬Florida¬Valle Del Cauca¬297¬0,459¬47¬24¬39¬24¬13¬828
68276¬Floridablanca¬Santander¬338¬0,153¬57¬9¬26¬33¬32¬3624
68271¬Florián¬Santander¬317¬1,939¬51¬17¬24¬40¬19¬72
25279¬Fomeque¬Cundinamarca¬308¬1,071¬55¬17¬38¬29¬17¬205
44279¬Fonseca¬La Guajira¬289¬0,51¬50¬27¬41¬21¬11¬850
81300¬Fortul¬Arauca¬306¬0,765¬57¬19¬38¬28¬15¬424
25281¬Fosca¬Cundinamarca¬306¬1,429¬48¬16¬40¬29¬15¬113
52520¬Francisco Pizarro¬Nariño¬280¬0,969¬39¬29¬49¬15¬7¬204
05282¬Fredonia¬Antioquia¬304¬0,714¬52¬18¬40¬26¬16¬285
73283¬Fresno¬Tolima¬311¬0,714¬53¬14¬36¬36¬15¬544
05284¬Frontino¬Antioquia¬294¬0,816¬49¬22¬43¬24¬11¬347
50287¬Fuente de Oro¬Meta¬315¬1,173¬57¬17¬38¬23¬23¬247
47288¬Fundación¬Magdalena¬305¬0,306¬52¬21¬37¬25¬17¬1514
52287¬Funes¬Nariño¬292¬1,02¬36¬20¬43¬25¬11¬79
25286¬Funza¬Cundinamarca¬322¬0,204¬55¬14¬34¬29¬24¬1633
25290¬Fusagasugá¬Cundinamarca¬317¬0,255¬52¬15¬34¬29¬22¬2018
25288¬Fúquene¬Cundinamarca¬308¬1,173¬57¬16¬42¬27¬15¬100
25293¬Gachala¬Cundinamarca¬302¬3,469¬56¬14¬39¬36¬11¬56
25295¬Gachancipá¬Cundinamarca¬315¬0,561¬46¬11¬37¬36¬17¬297
15293¬Gachantivá¬Boyacá¬302¬1,071¬39¬10¬46¬38¬6¬48
25297¬Gachetá¬Cundinamarca¬314¬0,663¬55¬13¬34¬35¬19¬119
08296¬Galapa¬Atlántico¬293¬0,408¬50¬23¬44¬22¬11¬932
70235¬Galeras¬Sucre¬293¬0,918¬51¬25¬43¬21¬11¬389
68296¬Galán¬Santander¬316¬1,684¬66¬20¬33¬29¬18¬51
20295¬Gamarra¬Cesar¬283¬0,969¬48¬31¬43¬19¬7¬233
68298¬Gambita¬Santander¬311¬1,735¬58¬17¬33¬35¬15¬60
15296¬Gameza¬Boyacá¬300¬0,918¬49¬14¬48¬31¬8¬88
15299¬Garagoa¬Boyacá¬343¬0,408¬56¬6¬26¬31¬37¬240
41298¬Garzón¬Huila¬308¬0,357¬51¬16¬38¬31¬14¬1352
41306¬Gigante¬Huila¬309¬0,765¬53¬16¬35¬33¬15¬402
76306¬Ginebra¬Valle Del Cauca¬323¬1,173¬53¬12¬33¬32¬23¬256
05306¬Giraldo¬Antioquia¬310¬2,143¬61¬17¬36¬28¬19¬107
25307¬Girardot¬Cundinamarca¬306¬0,306¬50¬18¬39¬28¬16¬1438
05308¬Girardota¬Antioquia¬320¬0,51¬55¬14¬32¬32¬23¬630
68307¬Girón¬Santander¬319¬0,204¬54¬14¬34¬31¬22¬2506
20310¬González¬Cesar¬353¬0,867¬58¬15¬20¬21¬44¬61
54313¬Gramalote¬Norte De Santander¬306¬3,163¬52¬15¬46¬24¬15¬107
05313¬Granada¬Antioquia¬317¬1,02¬60¬14¬37¬26¬23¬182
25312¬Granada¬Cundinamarca¬309¬0,918¬55¬15¬40¬28¬17¬127
50313¬Granada¬Meta¬298¬0,306¬47¬19¬45¬25¬11¬1335
68318¬Guaca¬Santander¬327¬0¬48¬9¬38¬24¬30¬81
15317¬Guacamayas¬Boyacá¬338¬0¬56¬4¬21¬43¬32¬28
76318¬Guacarí¬Valle Del Cauca¬311¬0,612¬51¬16¬38¬29¬18¬422
19300¬Guachené¬Cauca¬292¬1,224¬53¬26¬41¬21¬13¬280
25317¬Guachetá¬Cundinamarca¬291¬0,357¬49¬25¬45¬21¬9¬214
52317¬Guachucal¬Nariño¬320¬0,714¬48¬12¬31¬35¬22¬210
05315¬Guadalupe¬Antioquia¬293¬1,122¬50¬20¬44¬30¬6¬109
41319¬Guadalupe¬Huila¬332¬0,765¬60¬10¬29¬33¬28¬349
68320¬Guadalupe¬Santander¬357¬1,224¬63¬7¬20¬37¬37¬60
25320¬Guaduas¬Cundinamarca¬315¬0,714¬54¬12¬39¬29¬20¬419
52320¬Guaitarilla¬Nariño¬337¬0,255¬49¬8¬22¬38¬32¬131
52323¬Gualmatán¬Nariño¬329¬0¬56¬13¬31¬26¬31¬94
47318¬Guamal¬Magdalena¬298¬0,357¬51¬21¬41¬26¬12¬571
50318¬Guamal¬Meta¬332¬0,918¬49¬13¬32¬20¬35¬203
73319¬Guamo¬Tolima¬308¬0,765¬53¬19¬39¬24¬18¬494
19318¬Guapi¬Cauca¬306¬1,02¬60¬27¬31¬20¬22¬727
68322¬Guapotá¬Santander¬320¬2,296¬45¬7¬37¬30¬26¬27
70265¬Guaranda¬Sucre¬285¬0,561¬44¬29¬43¬17¬10¬386
05318¬Guarne¬Antioquia¬329¬0,663¬57¬10¬29¬35¬27¬576
25322¬Guasca¬Cundinamarca¬314¬0,408¬47¬16¬37¬27¬20¬256
05321¬Guatape¬Antioquia¬311¬1,276¬55¬12¬39¬32¬18¬91
25324¬Guataquí¬Cundinamarca¬286¬1,99¬54¬32¬46¬8¬14¬37
25326¬Guatavita¬Cundinamarca¬322¬0,561¬53¬7¬34¬37¬21¬94
15322¬Guateque¬Boyacá¬300¬0,561¬54¬18¬43¬26¬13¬163
68324¬Guavatá¬Santander¬358¬2,041¬60¬7¬13¬36¬44¬45
25328¬Guayabal de Siqui¬Cundinamarca¬308¬0¬47¬16¬46¬24¬15¬68
25335¬Guayabetal¬Cundinamarca¬289¬0¬57¬27¬39¬27¬7¬114
15325¬Guayatá¬Boyacá¬292¬1,786¬47¬20¬50¬22¬9¬46
25339¬Gutiérrez¬Cundinamarca¬294¬0¬56¬24¬42¬24¬11¬38
66318¬Guática¬Risaralda¬336¬1,276¬56¬8¬24¬39¬30¬171
63302¬Génova¬Quindio¬314¬1,378¬57¬14¬34¬37¬15¬98
05310¬Gómez Plata¬Antioquia¬317¬1,888¬52¬10¬35¬35¬20¬113
68327¬Güepsa¬Santander¬293¬1,071¬48¬23¬33¬38¬6¬48
15332¬Güicán¬Boyacá¬317¬1,786¬48¬7¬39¬37¬18¬62
54344¬Hacarí¬Norte De Santander¬341¬0,612¬60¬9¬22¬33¬36¬253
13300¬Hatillo de Loba¬Bolívar¬266¬0,918¬42¬42¬45¬11¬3¬300
68344¬Hato¬Santander¬327¬1,837¬70¬22¬19¬28¬31¬36
85125¬Hato Corozal¬Casanare¬291¬0,918¬51¬25¬43¬22¬11¬262
44378¬Hato Nuevo¬La Guajira¬293¬0,867¬50¬24¬41¬25¬10¬364
05347¬Heliconia¬Antioquia¬316¬1,888¬48¬7¬46¬29¬18¬76
54347¬Herrán¬Norte De Santander¬338¬3,724¬56¬3¬24¬39¬33¬33
73347¬Herveo¬Tolima¬313¬1,888¬59¬16¬32¬36¬16¬136
05353¬Hispania¬Antioquia¬351¬1,888¬65¬10¬14¬36¬41¬59
41349¬Hobo¬Huila¬276¬1,837¬50¬34¬43¬20¬4¬113
73349¬Honda¬Tolima¬308¬0,867¬52¬18¬35¬29¬19¬346
73001¬Ibagué¬Tolima¬328¬0,153¬54¬11¬31¬32¬26¬8034
73352¬Icononzo¬Tolima¬332¬1,327¬57¬7¬33¬31¬30¬177
52352¬Iles¬Nariño¬334¬0,612¬49¬7¬29¬34¬30¬86
52354¬Imués¬Nariño¬305¬1,327¬48¬21¬35¬24¬20¬82
19355¬Inzá¬Cauca¬286¬0,561¬45¬25¬46¬23¬6¬527
94001¬Inírida¬Guainía¬278¬0,357¬44¬32¬45¬18¬5¬626
52356¬Ipiales¬Nariño¬319¬0,204¬50¬12¬34¬34¬21¬2013
41357¬Iquira¬Huila¬286¬0,816¬48¬28¬44¬20¬7¬241
41359¬Isnos¬Huila¬297¬0,51¬46¬17¬47¬28¬9¬448
27361¬Istmina¬Chocó¬283¬0,459¬50¬34¬40¬16¬11¬764
05360¬Itagüí¬Antioquia¬321¬0,306¬55¬14¬34¬28¬24¬2980
05361¬Ituango¬Antioquia¬303¬1,276¬51¬17¬43¬27¬13¬344
15362¬Iza¬Boyacá¬310¬0¬49¬13¬33¬42¬13¬24
19364¬Jambaló¬Cauca¬274¬0,663¬45¬39¬43¬14¬5¬368
76364¬Jamundí¬Valle Del Cauca¬302¬0,459¬52¬20¬39¬26¬15¬1669
05364¬Jardín¬Antioquia¬315¬0,816¬52¬13¬38¬31¬18¬205
15367¬Jenesano¬Boyacá¬307¬1,582¬56¬16¬42¬27¬14¬92
05368¬Jericó¬Antioquia¬305¬1,378¬61¬22¬37¬22¬19¬156
15368¬Jericó¬Boyacá¬291¬1,99¬61¬26¬40¬26¬9¬55
25368¬Jerusalén¬Cundinamarca¬277¬0¬30¬21¬64¬15¬0¬33
68368¬Jesús María¬Santander¬347¬1,327¬46¬5¬17¬42¬37¬41
68370¬Jordán¬Santander¬310¬4,184¬66¬20¬40¬23¬17¬30
08372¬Juan de Acosta¬Atlántico¬288¬0,357¬48¬27¬41¬24¬8¬325
25372¬Junín¬Cundinamarca¬296¬1,122¬41¬17¬48¬31¬5¬85
27372¬Juradó¬Chocó¬265¬1,429¬34¬42¬45¬11¬2¬106
23350¬La Apartada¬Córdoba¬276¬0,918¬42¬34¬45¬18¬3¬286
41378¬La Argentina¬Huila¬314¬0,612¬48¬11¬36¬39¬14¬267
68377¬La Belleza¬Santander¬303¬0,969¬51¬19¬39¬32¬10¬112
25377¬La Calera¬Cundinamarca¬345¬0,408¬54¬9¬23¬32¬36¬583
15380¬La Capilla¬Boyacá¬369¬2,551¬78¬9¬15¬27¬49¬33
05376¬La Ceja¬Antioquia¬322¬0,459¬52¬10¬32¬36¬22¬822
66383¬La Celia¬Risaralda¬301¬1,837¬59¬22¬39¬24¬14¬112
91405¬La Chorrera¬Amazonas¬271¬0,408¬35¬32¬59¬5¬5¬63
52378¬La Cruz¬Nariño¬335¬0,765¬49¬10¬23¬37¬30¬189
76377¬La Cumbre¬Valle Del Cauca¬303¬1,327¬50¬19¬36¬35¬11¬124
17380¬La Dorada¬Caldas¬302¬0,357¬53¬21¬39¬27¬13¬1149
54385¬La Esperanza¬Norte De Santander¬306¬0,51¬54¬19¬39¬25¬17¬283
05380¬La Estrella¬Antioquia¬324¬0,408¬57¬14¬31¬29¬27¬986
52381¬La Florida¬Nariño¬324¬1,378¬48¬16¬24¬31¬30¬97
20383¬La Gloria¬Cesar¬296¬0,816¬51¬21¬45¬23¬11¬314
20400¬La Jagua de Ibiri¬Cesar¬300¬0,51¬57¬24¬38¬23¬16¬959
44420¬La Jagua del Pila¬La Guajira¬268¬1,684¬37¬41¬48¬4¬7¬73
50350¬La Macarena¬Meta¬299¬1,173¬50¬20¬43¬24¬13¬340
17388¬La Merced¬Caldas¬325¬2,5¬58¬6¬38¬30¬27¬64
25386¬La Mesa¬Cundinamarca¬327¬0,306¬53¬7¬34¬33¬26¬458
18410¬La Montañita¬Caquetá¬303¬0,867¬51¬21¬40¬20¬19¬382
