MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
05002¬Abejorral¬Antioquia¬322¬0,765¬61¬11¬33¬25¬31¬290
68250¬El Peñón¬Santander¬313¬0,765¬52¬21¬25¬26¬28¬88
47258¬El Piñon¬Magdalena¬290¬1,071¬63¬31¬31¬19¬18¬315
68255¬El Playón¬Santander¬317¬0,867¬63¬13¬35¬25¬28¬265
95025¬El Retorno¬Guaviare¬319¬1,173¬69¬16¬30¬25¬28¬195
47268¬El Retén¬Magdalena¬307¬1,224¬79¬29¬26¬18¬27¬485
70233¬El Roble¬Sucre¬298¬0,612¬54¬19¬41¬22¬17¬210
25260¬El Rosal¬Cundinamarca¬307¬0,255¬52¬13¬35¬34¬18¬428
52256¬El Rosario¬Nariño¬323¬0,918¬39¬21¬27¬16¬36¬86
05697¬El Santuario¬Antioquia¬299¬0,408¬60¬25¬34¬23¬19¬528
52258¬El Tablón de Góme¬Nariño¬323¬0,765¬47¬10¬28¬36¬26¬204
19256¬El Tambo¬Cauca¬306¬0,612¬61¬20¬31¬26¬24¬793
52260¬El Tambo¬Nariño¬310¬0,867¬42¬16¬38¬20¬25¬177
54250¬El Tarra¬Norte De Santander¬299¬0,612¬61¬27¬35¬18¬20¬519
54261¬El Zulia¬Norte De Santander¬305¬0,612¬50¬19¬40¬21¬20¬515
76243¬El águila¬Valle Del Cauca¬292¬0,714¬48¬19¬54¬17¬10¬111
41244¬Elías¬Huila¬296¬0,765¬53¬17¬45¬27¬11¬75
68264¬Encino¬Santander¬344¬3,622¬60¬8¬21¬33¬39¬39
68266¬Enciso¬Santander¬374¬1,429¬73¬6¬10¬26¬58¬50
05264¬Entrerrios¬Antioquia¬308¬1,224¬47¬9¬41¬36¬14¬163
05266¬Envigado¬Antioquia¬332¬0,306¬61¬11¬28¬27¬35¬1909
73268¬Espinal¬Tolima¬294¬0,408¬52¬24¬40¬20¬16¬1169
25269¬Facatativá¬Cundinamarca¬323¬0,255¬53¬12¬30¬30¬28¬2236
73270¬Falan¬Tolima¬313¬1,531¬64¬17¬33¬24¬27¬150
17272¬Filadelfia¬Caldas¬316¬1,99¬77¬18¬34¬17¬30¬132
63272¬Filandia¬Quindio¬311¬0,867¬60¬16¬31¬30¬23¬132
15272¬Firavitoba¬Boyacá¬331¬0¬61¬9¬29¬32¬30¬69
73275¬Flandes¬Tolima¬299¬0,663¬55¬21¬35¬28¬15¬412
18001¬Florencia¬Caquetá¬300¬0,255¬51¬21¬38¬25¬17¬3203
19290¬Florencia¬Cauca¬314¬1,02¬60¬15¬35¬30¬20¬103
15276¬Floresta¬Boyacá¬288¬0¬40¬23¬48¬23¬8¬40
76275¬Florida¬Valle Del Cauca¬289¬0,459¬47¬26¬41¬19¬14¬828
68276¬Floridablanca¬Santander¬336¬0,153¬60¬9¬25¬29¬37¬3624
68271¬Florián¬Santander¬333¬1,429¬53¬14¬18¬35¬33¬72
25279¬Fomeque¬Cundinamarca¬316¬1,173¬56¬9¬39¬29¬22¬205
44279¬Fonseca¬La Guajira¬293¬0,561¬53¬24¬40¬22¬14¬850
81300¬Fortul¬Arauca¬317¬0,918¬69¬17¬32¬24¬27¬424
25281¬Fosca¬Cundinamarca¬321¬1,99¬58¬13¬30¬30¬27¬113
52520¬Francisco Pizarro¬Nariño¬282¬1,48¬57¬36¬34¬15¬15¬204
05282¬Fredonia¬Antioquia¬298¬0,714¬53¬22¬39¬21¬18¬285
73283¬Fresno¬Tolima¬313¬0,714¬51¬13¬34¬31¬23¬544
05284¬Frontino¬Antioquia¬292¬0,918¬57¬29¬34¬23¬15¬347
50287¬Fuente de Oro¬Meta¬323¬0,918¬58¬15¬28¬30¬28¬247
47288¬Fundación¬Magdalena¬310¬0,357¬58¬19¬34¬22¬25¬1514
52287¬Funes¬Nariño¬298¬1,02¬42¬17¬49¬14¬20¬79
25286¬Funza¬Cundinamarca¬314¬0,204¬58¬16¬34¬27¬24¬1633
25290¬Fusagasugá¬Cundinamarca¬314¬0,306¬54¬16¬33¬26¬25¬2018
25288¬Fúquene¬Cundinamarca¬322¬1,173¬58¬9¬32¬31¬28¬100
25293¬Gachala¬Cundinamarca¬305¬3,265¬56¬13¬41¬29¬18¬56
25295¬Gachancipá¬Cundinamarca¬319¬0,714¬56¬14¬31¬26¬29¬297
15293¬Gachantivá¬Boyacá¬313¬1,48¬45¬15¬27¬40¬19¬48
25297¬Gachetá¬Cundinamarca¬300¬0,663¬58¬19¬35¬30¬16¬119
08296¬Galapa¬Atlántico¬298¬0,459¬53¬23¬36¬24¬17¬932
70235¬Galeras¬Sucre¬289¬1,02¬54¬26¬40¬19¬15¬389
68296¬Galán¬Santander¬315¬1,48¬67¬20¬24¬28¬29¬51
20295¬Gamarra¬Cesar¬283¬1,122¬55¬33¬39¬15¬13¬233
68298¬Gambita¬Santander¬317¬2,143¬75¬18¬27¬32¬23¬60
15296¬Gameza¬Boyacá¬315¬0,969¬47¬8¬40¬33¬19¬88
15299¬Garagoa¬Boyacá¬357¬0,459¬58¬5¬18¬26¬51¬240
41298¬Garzón¬Huila¬310¬0,357¬54¬14¬36¬29¬21¬1352
41306¬Gigante¬Huila¬309¬0,867¬56¬15¬37¬30¬19¬402
76306¬Ginebra¬Valle Del Cauca¬320¬1,122¬67¬18¬27¬27¬28¬256
05306¬Giraldo¬Antioquia¬304¬1,786¬49¬15¬36¬35¬15¬107
25307¬Girardot¬Cundinamarca¬306¬0,357¬51¬17¬37¬27¬19¬1438
05308¬Girardota¬Antioquia¬306¬0,51¬55¬17¬35¬28¬20¬630
68307¬Girón¬Santander¬320¬0,255¬56¬12¬32¬29¬27¬2506
20310¬González¬Cesar¬367¬1,224¬67¬13¬20¬20¬48¬61
54313¬Gramalote¬Norte De Santander¬306¬2,755¬57¬17¬31¬33¬20¬107
05313¬Granada¬Antioquia¬324¬1,02¬68¬18¬29¬22¬32¬182
25312¬Granada¬Cundinamarca¬307¬0,765¬53¬13¬38¬32¬18¬127
50313¬Granada¬Meta¬299¬0,357¬54¬20¬38¬26¬16¬1335
68318¬Guaca¬Santander¬346¬0¬61¬9¬22¬26¬43¬81
15317¬Guacamayas¬Boyacá¬337¬0¬48¬4¬25¬36¬36¬28
76318¬Guacarí¬Valle Del Cauca¬309¬0,765¬53¬18¬34¬25¬23¬422
19300¬Guachené¬Cauca¬306¬1,684¬69¬24¬34¬20¬22¬280
25317¬Guachetá¬Cundinamarca¬302¬0,204¬55¬16¬38¬29¬16¬214
52317¬Guachucal¬Nariño¬318¬0,816¬49¬14¬29¬32¬25¬210
05315¬Guadalupe¬Antioquia¬286¬1,02¬51¬26¬40¬24¬11¬105
41319¬Guadalupe¬Huila¬334¬0,714¬66¬14¬21¬28¬37¬349
68320¬Guadalupe¬Santander¬347¬2,398¬63¬5¬25¬27¬43¬60
25320¬Guaduas¬Cundinamarca¬319¬0,765¬59¬14¬33¬27¬26¬419
52320¬Guaitarilla¬Nariño¬356¬0,408¬58¬7¬19¬27¬47¬131
52323¬Gualmatán¬Nariño¬325¬0¬59¬9¬35¬28¬29¬94
47318¬Guamal¬Magdalena¬306¬0,51¬69¬22¬34¬21¬23¬571
50318¬Guamal¬Meta¬341¬1,276¬60¬13¬22¬23¬42¬203
73319¬Guamo¬Tolima¬308¬0,765¬53¬19¬33¬27¬21¬494
19318¬Guapi¬Cauca¬305¬1,173¬68¬29¬28¬14¬30¬727
68322¬Guapotá¬Santander¬353¬3,163¬61¬4¬11¬41¬44¬27
70265¬Guaranda¬Sucre¬284¬0,714¬48¬30¬36¬22¬12¬386
05318¬Guarne¬Antioquia¬320¬0,816¬60¬12¬33¬27¬28¬576
25322¬Guasca¬Cundinamarca¬310¬0,51¬54¬20¬32¬24¬24¬256
05321¬Guatape¬Antioquia¬323¬1,48¬60¬9¬36¬26¬29¬91
25324¬Guataquí¬Cundinamarca¬285¬2,857¬50¬24¬49¬14¬14¬37
25326¬Guatavita¬Cundinamarca¬335¬0,561¬70¬9¬20¬31¬40¬94
15322¬Guateque¬Boyacá¬301¬0,561¬55¬20¬36¬26¬18¬163
68324¬Guavatá¬Santander¬355¬2,296¬69¬7¬22¬24¬47¬45
25328¬Guayabal de Siqui¬Cundinamarca¬318¬0¬50¬13¬40¬22¬25¬68
25335¬Guayabetal¬Cundinamarca¬280¬0¬57¬31¬36¬25¬9¬114
15325¬Guayatá¬Boyacá¬287¬1,786¬50¬24¬39¬30¬7¬46
25339¬Gutiérrez¬Cundinamarca¬305¬0¬45¬11¬47¬24¬18¬38
66318¬Guática¬Risaralda¬333¬1,173¬67¬12¬26¬25¬38¬171
63302¬Génova¬Quindio¬316¬1,071¬57¬16¬32¬26¬26¬95
05310¬Gómez Plata¬Antioquia¬324¬2,653¬70¬12¬29¬28¬31¬117
68327¬Güepsa¬Santander¬311¬1,378¬64¬19¬31¬27¬23¬48
15332¬Güicán¬Boyacá¬319¬1,48¬64¬8¬39¬26¬27¬62
54344¬Hacarí¬Norte De Santander¬345¬0,612¬69¬8¬23¬26¬43¬253
13300¬Hatillo de Loba¬Bolívar¬272¬1,071¬56¬41¬36¬11¬12¬300
68344¬Hato¬Santander¬319¬2,092¬75¬19¬25¬22¬33¬36
85125¬Hato Corozal¬Casanare¬296¬1,071¬54¬24¬40¬20¬17¬273
44378¬Hato Nuevo¬La Guajira¬296¬1,02¬57¬25¬34¬26¬16¬364
05347¬Heliconia¬Antioquia¬307¬2,398¬51¬20¬34¬21¬25¬76
54347¬Herrán¬Norte De Santander¬335¬4,337¬72¬12¬21¬30¬36¬33
73347¬Herveo¬Tolima¬320¬2,857¬65¬15¬25¬32¬27¬136
05353¬Hispania¬Antioquia¬360¬1,735¬58¬3¬14¬31¬53¬59
41349¬Hobo¬Huila¬279¬2,092¬57¬27¬44¬17¬12¬113
73349¬Honda¬Tolima¬308¬0,867¬53¬17¬31¬30¬22¬346
73001¬Ibagué¬Tolima¬327¬0,153¬55¬11¬30¬29¬31¬8038
73352¬Icononzo¬Tolima¬346¬1,939¬66¬6¬24¬30¬41¬177
52352¬Iles¬Nariño¬337¬0,612¬38¬4¬27¬27¬43¬86
52354¬Imués¬Nariño¬318¬1,429¬49¬20¬26¬23¬32¬82
19355¬Inzá¬Cauca¬293¬0,612¬49¬22¬41¬24¬14¬523
94001¬Inírida¬Guainía¬276¬0,357¬47¬31¬44¬17¬8¬626
52356¬Ipiales¬Nariño¬317¬0,255¬52¬12¬33¬31¬24¬2013
41357¬Iquira¬Huila¬286¬0,867¬53¬28¬42¬18¬12¬241
41359¬Isnos¬Huila¬304¬0,612¬51¬16¬39¬28¬18¬441
27361¬Istmina¬Chocó¬283¬0,51¬51¬32¬38¬17¬14¬764
05360¬Itagüí¬Antioquia¬311¬0,306¬56¬17¬34¬26¬24¬2980
05361¬Ituango¬Antioquia¬304¬1,48¬59¬18¬40¬26¬17¬344
15362¬Iza¬Boyacá¬326¬0¬61¬17¬25¬25¬33¬24
19364¬Jambaló¬Cauca¬282¬0,867¬54¬31¬41¬18¬11¬368
76364¬Jamundí¬Valle Del Cauca¬297¬0,459¬54¬22¬39¬24¬16¬1669
05364¬Jardín¬Antioquia¬320¬0,765¬56¬10¬36¬27¬26¬205
15367¬Jenesano¬Boyacá¬312¬1,735¬55¬11¬35¬40¬14¬92
05368¬Jericó¬Antioquia¬308¬1,429¬62¬17¬39¬24¬20¬156
15368¬Jericó¬Boyacá¬303¬2,245¬70¬24¬31¬29¬16¬55
25368¬Jerusalén¬Cundinamarca¬275¬0¬52¬33¬42¬15¬9¬33
68368¬Jesús María¬Santander¬359¬1,735¬61¬0¬27¬24¬49¬41
68370¬Jordán¬Santander¬327¬3,061¬68¬10¬47¬10¬33¬30
08372¬Juan de Acosta¬Atlántico¬292¬0,408¬53¬27¬37¬20¬16¬325
25372¬Junín¬Cundinamarca¬297¬0,663¬51¬18¬44¬24¬15¬85
27372¬Juradó¬Chocó¬275¬1,633¬45¬37¬36¬20¬8¬106
23350¬La Apartada¬Córdoba¬285¬0,918¬45¬22¬48¬23¬7¬286
41378¬La Argentina¬Huila¬319¬0,561¬48¬7¬35¬37¬21¬267
68377¬La Belleza¬Santander¬298¬0,918¬57¬16¬41¬34¬9¬112
25377¬La Calera¬Cundinamarca¬344¬0,408¬58¬9¬24¬27¬41¬583
15380¬La Capilla¬Boyacá¬362¬3,061¬73¬6¬18¬18¬58¬33
05376¬La Ceja¬Antioquia¬323¬0,459¬56¬11¬29¬33¬27¬822
66383¬La Celia¬Risaralda¬303¬1,684¬54¬16¬42¬22¬20¬112
91405¬La Chorrera¬Amazonas¬259¬0,714¬39¬40¬51¬8¬2¬63
52378¬La Cruz¬Nariño¬346¬1,122¬51¬10¬19¬28¬44¬189
76377¬La Cumbre¬Valle Del Cauca¬304¬1,582¬59¬18¬40¬24¬18¬124
17380¬La Dorada¬Caldas¬301¬0,357¬58¬21¬38¬22¬19¬1149
54385¬La Esperanza¬Norte De Santander¬321¬0,459¬55¬13¬31¬25¬31¬286
05380¬La Estrella¬Antioquia¬319¬0,408¬62¬16¬30¬26¬29¬986
52381¬La Florida¬Nariño¬327¬1,276¬53¬16¬24¬27¬34¬97
20383¬La Gloria¬Cesar¬297¬0,969¬58¬24¬38¬21¬17¬314
20400¬La Jagua de Ibiri¬Cesar¬308¬0,51¬61¬20¬34¬22¬24¬959
44420¬La Jagua del Pila¬La Guajira¬274¬1,939¬45¬36¬43¬11¬11¬73
50350¬La Macarena¬Meta¬306¬1,173¬55¬15¬40¬27¬18¬343
17388¬La Merced¬Caldas¬340¬3,214¬70¬11¬23¬20¬45¬64
25386¬La Mesa¬Cundinamarca¬321¬0,306¬57¬11¬28¬34¬28¬458
18410¬La Montañita¬Caquetá¬313¬1,071¬57¬17¬35¬20¬28¬382
