MUNI_ID¬MUNI_NOMBRE¬DEPA_NOMBRE¬PUNTAJE_PROMEDIO¬ERRORESTANDARPROMEDIO¬DESVIACION¬PORCENTAJE_INSUFICIENTE¬PORCENTAJE_MINIMO¬PORCENTAJE_SATISFACTORIO¬PORCENTAJE_AVANZADO¬N
05002¬Abejorral¬Antioquia¬313¬0,765¬56¬7¬47¬40¬5¬188
47268¬El Retén¬Magdalena¬253¬1,531¬47¬34¬59¬6¬1¬180
70233¬El Roble¬Sucre¬302¬0,816¬56¬10¬48¬39¬2¬127
25260¬El Rosal¬Cundinamarca¬325¬0,561¬52¬3¬42¬51¬5¬337
52256¬El Rosario¬Nariño¬322¬2,143¬51¬6¬46¬41¬7¬96
05697¬El Santuario¬Antioquia¬318¬0,765¬56¬8¬40¬48¬5¬385
52258¬El Tablón de Góme¬Nariño¬318¬0,816¬46¬3¬47¬46¬3¬184
19256¬El Tambo¬Cauca¬288¬0,714¬49¬15¬56¬29¬1¬531
52260¬El Tambo¬Nariño¬313¬1,327¬52¬3¬50¬42¬4¬158
54250¬El Tarra¬Norte De Santander¬274¬0,918¬51¬22¬59¬18¬1¬171
54261¬El Zulia¬Norte De Santander¬288¬0,51¬52¬15¬58¬26¬2¬313
76243¬El águila¬Valle Del Cauca¬307¬1,02¬61¬11¬43¬40¬6¬100
41244¬Elías¬Huila¬313¬1,837¬61¬9¬44¬39¬9¬46
68264¬Encino¬Santander¬314¬4,337¬56¬8¬36¬52¬4¬25
68266¬Enciso¬Santander¬321¬1,327¬47¬5¬39¬54¬2¬59
05264¬Entrerrios¬Antioquia¬329¬1,429¬60¬7¬35¬50¬9¬142
05266¬Envigado¬Antioquia¬350¬0,306¬59¬5¬24¬55¬17¬2112
73268¬Espinal¬Tolima¬293¬0,408¬57¬18¬48¬33¬2¬955
25269¬Facatativá¬Cundinamarca¬341¬0,255¬53¬4¬29¬56¬11¬1753
73270¬Falan¬Tolima¬309¬0,867¬52¬8¬47¬42¬3¬127
17272¬Filadelfia¬Caldas¬288¬2,092¬55¬13¬57¬29¬1¬113
63272¬Filandia¬Quindio¬312¬0,867¬54¬12¬42¬42¬4¬160
15272¬Firavitoba¬Boyacá¬294¬0¬48¬13¬48¬38¬1¬69
73275¬Flandes¬Tolima¬273¬0,561¬52¬26¬52¬21¬1¬313
18001¬Florencia¬Caquetá¬319¬0,306¬52¬6¬44¬46¬4¬2297
19290¬Florencia¬Cauca¬303¬1,122¬50¬8¬52¬38¬2¬63
15276¬Floresta¬Boyacá¬316¬1,173¬59¬10¬35¬49¬6¬49
76275¬Florida¬Valle Del Cauca¬305¬0,561¬57¬13¬47¬34¬6¬703
68276¬Floridablanca¬Santander¬345¬0,255¬56¬4¬28¬55¬13¬3095
68271¬Florián¬Santander¬302¬2,857¬49¬10¬46¬44¬0¬68
25279¬Fomeque¬Cundinamarca¬327¬0,714¬61¬7¬40¬44¬9¬131
44279¬Fonseca¬La Guajira¬289¬0,612¬51¬17¬52¬29¬2¬530
81300¬Fortul¬Arauca¬297¬0,663¬54¬10¬56¬32¬2¬256
25281¬Fosca¬Cundinamarca¬304¬2,245¬48¬11¬55¬30¬5¬66
52520¬Francisco Pizarro¬Nariño¬262¬1,735¬42¬31¬55¬14¬0¬78
05282¬Fredonia¬Antioquia¬307¬0,867¬54¬11¬44¬42¬3¬251
73283¬Fresno¬Tolima¬320¬0,714¬56¬6¬41¬48¬6¬310
05284¬Frontino¬Antioquia¬309¬1,224¬56¬10¬44¬43¬3¬237
50287¬Fuente de Oro¬Meta¬293¬0,867¬56¬15¬51¬32¬2¬189
47288¬Fundación¬Magdalena¬285¬0,459¬54¬20¬51¬26¬3¬1064
52287¬Funes¬Nariño¬310¬1,378¬47¬6¬46¬49¬0¬101
25286¬Funza¬Cundinamarca¬330¬0,255¬53¬5¬35¬52¬7¬1414
25290¬Fusagasugá¬Cundinamarca¬329¬0,357¬56¬5¬35¬52¬7¬1758
25288¬Fúquene¬Cundinamarca¬339¬1,122¬57¬5¬27¬59¬9¬100
25293¬Gachala¬Cundinamarca¬313¬2,857¬64¬10¬45¬33¬12¬67
25295¬Gachancipá¬Cundinamarca¬325¬0,51¬55¬7¬36¬51¬7¬123
15293¬Gachantivá¬Boyacá¬293¬0¬64¬16¬47¬33¬4¬51
25297¬Gachetá¬Cundinamarca¬323¬1,173¬52¬9¬33¬52¬6¬98
08296¬Galapa¬Atlántico¬293¬0,51¬58¬17¬49¬31¬3¬673
70235¬Galeras¬Sucre¬295¬0,765¬58¬16¬51¬30¬3¬295
68296¬Galán¬Santander¬318¬1,735¬56¬6¬43¬49¬3¬35
25299¬Gama¬Cundinamarca¬302¬1,837¬61¬11¬51¬36¬2¬45
20295¬Gamarra¬Cesar¬281¬1,173¬50¬20¬51¬29¬0¬144
68298¬Gambita¬Santander¬294¬1,276¬55¬13¬55¬30¬2¬60
15296¬Gameza¬Boyacá¬307¬0,357¬44¬4¬56¬39¬2¬54
15299¬Garagoa¬Boyacá¬321¬0,459¬55¬5¬39¬51¬5¬242
41298¬Garzón¬Huila¬319¬0,408¬57¬8¬39¬47¬6¬1016
41306¬Gigante¬Huila¬304¬0,561¬56¬12¬48¬37¬4¬476
76306¬Ginebra¬Valle Del Cauca¬324¬0,714¬53¬6¬39¬49¬7¬306
05306¬Giraldo¬Antioquia¬315¬2,041¬55¬6¬44¬44¬6¬52
25307¬Girardot¬Cundinamarca¬305¬0,459¬57¬14¬43¬38¬5¬1183
05308¬Girardota¬Antioquia¬335¬0,867¬58¬7¬31¬52¬10¬528
68307¬Girón¬Santander¬325¬0,255¬57¬6¬39¬48¬7¬1691
20310¬González¬Cesar¬298¬0¬47¬10¬53¬35¬2¬60
54313¬Gramalote¬Norte De Santander¬300¬1,582¬57¬12¬50¬37¬2¬68
05313¬Granada¬Antioquia¬330¬0¬59¬3¬34¬53¬9¬88
25312¬Granada¬Cundinamarca¬320¬0¬59¬8¬36¬53¬3¬91
50313¬Granada¬Meta¬313¬0,306¬52¬8¬45¬42¬5¬1018
68318¬Guaca¬Santander¬303¬0¬41¬6¬52¬42¬0¬69
15317¬Guacamayas¬Boyacá¬315¬0¬70¬11¬39¬39¬11¬18
76318¬Guacarí¬Valle Del Cauca¬290¬0,765¬54¬15¬55¬28¬3¬337
19300¬Guachené¬Cauca¬264¬1,122¬47¬26¬60¬14¬0¬227
25317¬Guachetá¬Cundinamarca¬293¬2,041¬53¬13¬56¬31¬2¬128
52317¬Guachucal¬Nariño¬310¬0,561¬48¬7¬48¬42¬3¬257
05315¬Guadalupe¬Antioquia¬320¬1,48¬54¬4¬40¬50¬6¬72
41319¬Guadalupe¬Huila¬295¬0,918¬53¬14¬51¬33¬2¬243
68320¬Guadalupe¬Santander¬338¬1,173¬58¬2¬35¬51¬12¬84
25320¬Guaduas¬Cundinamarca¬321¬0,459¬51¬4¬47¬43¬7¬346
52320¬Guaitarilla¬Nariño¬325¬0,357¬52¬7¬34¬56¬3¬146
52323¬Gualmatán¬Nariño¬332¬1,122¬53¬2¬33¬59¬6¬82
47318¬Guamal¬Magdalena¬280¬0,714¬56¬21¬54¬23¬3¬429
50318¬Guamal¬Meta¬316¬1,531¬57¬8¬40¬46¬6¬134
73319¬Guamo¬Tolima¬275¬0,459¬57¬25¬50¬23¬1¬378
19318¬Guapi¬Cauca¬248¬0,816¬42¬43¬49¬8¬0¬329
68322¬Guapotá¬Santander¬333¬2,908¬68¬4¬26¬61¬9¬23
70265¬Guaranda¬Sucre¬271¬0,969¬49¬22¬63¬14¬1¬169
05318¬Guarne¬Antioquia¬335¬0,969¬57¬5¬31¬54¬10¬454
25322¬Guasca¬Cundinamarca¬320¬0,663¬55¬6¬41¬49¬4¬249
05321¬Guatape¬Antioquia¬338¬1,071¬58¬5¬28¬58¬9¬88
25324¬Guataquí¬Cundinamarca¬282¬1,786¬46¬19¬58¬23¬0¬26
25326¬Guatavita¬Cundinamarca¬327¬0,765¬55¬3¬39¬48¬10¬71
15322¬Guateque¬Boyacá¬312¬0,816¬54¬5¬43¬50¬2¬96
68324¬Guavatá¬Santander¬287¬0¬48¬17¬54¬29¬0¬41
25328¬Guayabal de Siqui¬Cundinamarca¬314¬0,918¬49¬4¬55¬37¬4¬51
25335¬Guayabetal¬Cundinamarca¬311¬0¬49¬7¬41¬49¬3¬70
15325¬Guayatá¬Boyacá¬310¬2,143¬68¬7¬54¬32¬7¬41
25339¬Gutiérrez¬Cundinamarca¬289¬0¬51¬9¬71¬17¬3¬35
66318¬Guática¬Risaralda¬305¬0,459¬56¬11¬44¬44¬1¬214
63302¬Génova¬Quindio¬306¬0,969¬49¬8¬50¬41¬1¬76
05310¬Gómez Plata¬Antioquia¬327¬1,122¬46¬6¬28¬65¬2¬68
68327¬Güepsa¬Santander¬307¬1,378¬63¬14¬36¬47¬3¬64
15332¬Güicán¬Boyacá¬310¬0¬53¬5¬48¬46¬2¬65
54344¬Hacarí¬Norte De Santander¬276¬0,867¬41¬21¬57¬22¬0¬91
13300¬Hatillo de Loba¬Bolívar¬266¬0,816¬44¬26¬56¬19¬0¬180
68344¬Hato¬Santander¬344¬3,418¬57¬4¬30¬59¬7¬27
85125¬Hato Corozal¬Casanare¬296¬1,173¬52¬13¬49¬36¬3¬183
44378¬Hato Nuevo¬La Guajira¬259¬0,816¬48¬32¬52¬16¬0¬261
05347¬Heliconia¬Antioquia¬305¬0,969¬48¬6¬57¬35¬2¬63
54347¬Herrán¬Norte De Santander¬343¬0¬61¬3¬24¬67¬6¬33
73347¬Herveo¬Tolima¬332¬1,276¬60¬8¬29¬55¬8¬92
05353¬Hispania¬Antioquia¬321¬2,704¬60¬5¬41¬50¬5¬42
41349¬Hobo¬Huila¬280¬0,918¬55¬17¬56¬26¬1¬84
73349¬Honda¬Tolima¬301¬0,867¬55¬14¬46¬36¬5¬276
73001¬Ibagué¬Tolima¬328¬0,153¬55¬6¬37¬48¬9¬7163
73352¬Icononzo¬Tolima¬281¬1,327¬52¬18¬58¬24¬1¬153
52352¬Iles¬Nariño¬307¬0,816¬50¬9¬43¬46¬2¬132
52354¬Imués¬Nariño¬298¬1,531¬59¬17¬52¬27¬4¬90
19355¬Inzá¬Cauca¬293¬0,765¬46¬14¬50¬35¬1¬364
94001¬Inírida¬Guainía¬297¬1,173¬53¬15¬46¬36¬3¬248
52356¬Ipiales¬Nariño¬329¬0,255¬52¬5¬35¬53¬7¬1600
41357¬Iquira¬Huila¬299¬0,867¬51¬13¬48¬38¬1¬149
41359¬Isnos¬Huila¬307¬0,918¬56¬9¬47¬42¬2¬293
27361¬Istmina¬Chocó¬284¬0,561¬58¬23¬45¬28¬4¬518
05360¬Itagüí¬Antioquia¬330¬0,306¬57¬6¬36¬48¬10¬2657
05361¬Ituango¬Antioquia¬279¬1,02¬52¬20¬58¬21¬2¬307
15362¬Iza¬Boyacá¬336¬0¬73¬7¬27¬53¬13¬15
19364¬Jambaló¬Cauca¬262¬0,918¬52¬33¬53¬13¬1¬213
76364¬Jamundí¬Valle Del Cauca¬313¬0,459¬56¬8¬46¬41¬6¬1458
05364¬Jardín¬Antioquia¬317¬0,714¬61¬7¬41¬44¬8¬137
15367¬Jenesano¬Boyacá¬317¬0,816¬62¬7¬47¬39¬8¬104
05368¬Jericó¬Antioquia¬329¬0,663¬50¬1¬42¬51¬7¬164
15368¬Jericó¬Boyacá¬285¬1,02¬50¬20¬53¬27¬0¬49
25368¬Jerusalén¬Cundinamarca¬304¬0¬74¬25¬33¬33¬8¬24
68368¬Jesús María¬Santander¬309¬1,531¬49¬2¬55¬42¬2¬53
68370¬Jordán¬Santander¬291¬4,184¬58¬14¬36¬50¬0¬14
08372¬Juan de Acosta¬Atlántico¬269¬0,765¬53¬27¬55¬17¬1¬253
25372¬Junín¬Cundinamarca¬305¬1,633¬61¬11¬45¬39¬5¬82
27372¬Juradó¬Chocó¬238¬2,449¬35¬57¬37¬7¬0¬46
23350¬La Apartada¬Córdoba¬272¬1,173¬48¬23¬58¬19¬1¬157
41378¬La Argentina¬Huila¬333¬1,071¬55¬4¬33¬57¬6¬151
68377¬La Belleza¬Santander¬317¬1,684¬52¬8¬44¬42¬6¬72
25377¬La Calera¬Cundinamarca¬356¬0,459¬51¬3¬25¬53¬19¬427
15380¬La Capilla¬Boyacá¬338¬0¬56¬2¬31¬60¬7¬42
05376¬La Ceja¬Antioquia¬332¬0,51¬53¬6¬32¬55¬8¬668
66383¬La Celia¬Risaralda¬319¬1,786¬56¬7¬39¬49¬5¬75
91405¬La Chorrera¬Amazonas¬272¬5,765¬53¬21¬66¬14¬0¬29
52378¬La Cruz¬Nariño¬305¬0,918¬52¬9¬50¬39¬2¬235
76377¬La Cumbre¬Valle Del Cauca¬321¬0,969¬48¬4¬38¬54¬4¬173
17380¬La Dorada¬Caldas¬295¬0,663¬54¬15¬52¬31¬3¬790
54385¬La Esperanza¬Norte De Santander¬295¬0,969¬47¬8¬60¬32¬1¬146
05380¬La Estrella¬Antioquia¬333¬0,51¬57¬7¬32¬50¬10¬851
52381¬La Florida¬Nariño¬310¬0,918¬52¬6¬49¬41¬4¬99
20383¬La Gloria¬Cesar¬299¬0,765¬54¬14¬47¬36¬3¬193
20400¬La Jagua de Ibiri¬Cesar¬288¬0,561¬55¬18¬52¬29¬2¬500
44420¬La Jagua del Pila¬La Guajira¬278¬0¬43¬24¬59¬17¬0¬41
50350¬La Macarena¬Meta¬293¬1,429¬55¬15¬53¬31¬1¬203
17388¬La Merced¬Caldas¬299¬0,918¬48¬13¬49¬37¬1¬85
25386¬La Mesa¬Cundinamarca¬348¬0,306¬56¬3¬27¬58¬12¬384
18410¬La Montañita¬Caquetá¬286¬1,224¬49¬14¬62¬23¬1¬167
