MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
47001,-0.3614292507209654,-0.6268336467187294,-0.5200893620842107,0.27496399402608074,-0.4907101907533722,-0.7495471800276049,-0.970423961984551,-0.11508582679974658,3270.0,3896.0,3977.0,6567.0
47030,0.45580050422152113,-0.49701519469265587,-1.6040570721073344,-1.0919851692199876,0.12279163032164069,-1.4520880032759194,-1.7663300855445743,-1.0146084839824197,65.0,14.0,52.0,142.0
47053,-0.8172371467294155,-1.117709165255842,-1.7415053225170443,-1.2702941750866574,-0.4289967039789452,-1.1938972450555156,-1.6864914019806114,-1.520206489367951,359.0,384.0,339.0,450.0
47058,-1.0096791107414111,-1.4964547204637815,-1.4723525452688617,-0.8454225863279476,-0.7478196324467795,-1.438492020500243,-1.3749173876798744,-0.6877656494905735,283.0,277.0,191.0,345.0
47161,-2.33,-2.33,-2.33,-2.206078851740451,-1.9049032562558097,-2.33,-2.1017351465122194,-1.8114029693804343,67.0,76.0,90.0,59.0
47170,-0.7742317011229809,-1.4057458689770301,-1.4039187339146069,-1.284490076714388,-0.7382715771107905,-1.2879095937845757,-1.1711864341549052,-1.1434258313733379,287.0,253.0,179.0,201.0
47189,-1.0894409965767387,-1.3236605378395319,-1.3620287237177071,-0.7699151022772012,-0.9837647904263734,-1.1734558243513789,-1.15666121977483,-0.8164785793966138,1051.0,1177.0,1165.0,1417.0
47205,2.33,2.33,2.33,-1.6348813686068129,2.33,2.33,2.33,-1.5319830902759983,,,,141.0
47245,-1.0828202765218344,-1.1974635348300366,-1.1061520105469367,-0.8807560839126545,-0.9852926593304033,-1.0342812806897372,-1.2469474272878716,-1.0110950381802164,571.0,624.0,470.0,869.0
47258,-0.327100814377435,-0.6461199593500185,-2.0876387456889796,-1.617546145451803,0.7197925057264717,-0.4207949281024904,-1.548237421009722,-1.6525816982395016,92.0,107.0,94.0,217.0
